applicant_id,gender,married,dependents,education,employment_type,applicant_income,existing_emi,loan_amount,loan_term_months,credit_history,region,age,application_date,default_status
APP005672,Male,Yes,0,Graduate,Self-Employed,49409,5373,181000,360,Good,West,39,22-05-2023,0
APP003837,Female,No,1,Graduate,Salaried,48644,10091,113000,48,Good,South,26,15-03-2023,0
APP000566,Female,Yes,2,Graduate,Salaried,48644,9985,286000,84,Good,West,49,06-07-2023,0
APP000264,Male,Yes,0,Graduate,Salaried,47718,12131,77000,360,Good,East,45,26-09-2023,0
APP004341,Male,Yes,2,Graduate,Salaried,20360,6329,73000,60,Good,South,49,10-08-2023,1
APP001325,Female,No,0,Graduate,Salaried,51071,11236,145000,48,Good,South,38,14-01-2023,0
APP000382,Female,Yes,2,Not Graduate,Salaried,22644,2092,52000,36,Bad,East,39,24-03-2023,1
APP004753,Female,Yes,2,Graduate,Salaried,21576,1330,117000,120,Good,North,66,28-03-2024,0
APP000614,Male,Yes,2,Graduate,Salaried,123152,28223,62000,48,Good,North,36,30-04-2024,0
APP005194,Female,No,0,Graduate,Self-Employed,36809,5165,63000,24,Bad,North,33,05-09-2023,0
APP000216,Male,Yes,4,Graduate,Salaried,23528,7237,94000,84,Good,South,34,17-08-2024,0
APP001978,Male,Yes,1,Graduate,Self-Employed,41783,7468,46000,48,Good,East,45,11-05-2024,0
APP001103,Female,Yes,2,Graduate,Salaried,54251,8931,156000,120,Good,East,45,17-02-2024,0
APP001979,Female,Yes,3,Graduate,Self-Employed,88424,5832,45000,120,No History,East,41,19-07-2023,0
APP005064,Male,No,3,Graduate,Salaried,97224,33835,35000,84,Good,West,34,13-12-2024,0
APP002866,Female,Yes,1,Graduate,Self-Employed,27477,2262,70000,240,Good,South,47,30-06-2024,0
APP001113,Male,No,0,Graduate,Salaried,72878,23962,54000,60,Good,East,58,08-03-2023,0
APP003622,Male,Yes,3,Graduate,Salaried,74888,10576,42000,84,Good,West,26,13-06-2024,0
APP004761,Male,Yes,1,Graduate,Salaried,38640,8142,85000,60,Bad,East,30,15-09-2023,0
APP004868,Male,No,1,Not Graduate,Self-Employed,41015,12413,115000,84,Good,West,36,01-08-2023,0
APP003672,Male,No,1,Graduate,Salaried,44663,1016,44000,84,Bad,East,25,01-10-2024,0
APP001694,Male,Yes,0,Not Graduate,Self-Employed,64882,18546,110000,120,Bad,South,34,13-03-2023,0
APP001618,Female,Yes,0,Not Graduate,Self-Employed,32974,5985,100000,84,Bad,North,40,23-01-2023,0
APP005663,Female,Yes,2,Graduate,Salaried,72729,11611,87000,60,Good,East,34,14-01-2023,0
APP005810,Male,No,1,Graduate,Salaried,54245,2919,137000,360,Good,East,43,26-12-2024,0
APP000033,Male,Yes,2,Not Graduate,Salaried,28369,7680,140000,60,Good,South,23,09-07-2024,0
APP004818,Female,No,0,Graduate,Salaried,15845,2486,277000,36,Good,South,32,19-04-2023,0
APP000115,Female,No,1,Graduate,Self-Employed,14794,128,52000,120,Good,East,47,26-06-2024,0
APP004233,Male,No,3,Graduate,Salaried,70748,10985,134000,120,Good,South,41,21-03-2023,0
APP004229,Male,Yes,1,Graduate,Salaried,63148,14287,137000,60,Good,West,29,07-03-2023,0
APP002289,Male,No,0,Not Graduate,Self-Employed,151265,13924,119000,84,Good,West,39,17-11-2023,0
APP000821,Female,Yes,1,Not Graduate,Salaried,44581,3677,237000,120,Good,East,21,18-05-2023,0
APP002250,Male,No,1,Graduate,Self-Employed,100730,18998,189000,60,Good,West,44,29-04-2023,0
APP004663,Male,Yes,2,Graduate,Salaried,53825,1546,334000,36,Good,East,51,06-01-2024,0
APP000587,Male,No,1,Graduate,Self-Employed,44067,6992,118000,48,Good,East,29,26-10-2024,0
APP001348,Male,Yes,0,Not Graduate,Salaried,102249,3028,161000,60,Good,South,42,12-07-2024,0
APP001099,Female,Yes,2,Graduate,Salaried,43043,1735,80000,48,Good,South,21,20-07-2024,0
APP001364,Female,Yes,1,Graduate,Self-Employed,73573,5565,47000,24,Good,North,59,10-11-2023,0
APP000394,Female,No,2,Graduate,Self-Employed,33658,9333,89000,120,Good,West,53,22-02-2024,0
APP001516,Male,Yes,3,Not Graduate,Salaried,69791,5490,84000,36,Good,North,21,03-05-2023,0
APP004210,Male,Yes,0,Not Graduate,Self-Employed,134996,31398,181000,240,Good,North,27,08-05-2024,0
APP005430,Female,Yes,0,Graduate,Self-Employed,44675,3408,106000,120,Bad,East,31,08-06-2024,0
APP003076,Female,Yes,1,Graduate,Self-Employed,126461,23570,157000,24,Good,East,39,24-09-2023,0
APP002446,Male,Yes,2,Graduate,Salaried,28836,587,241000,180,Good,South,52,06-12-2023,0
APP001852,Female,Yes,2,Graduate,Salaried,20975,931,112000,84,Good,South,23,13-01-2024,0
APP001523,Male,Yes,3,Graduate,Self-Employed,39637,12243,119000,48,Good,South,35,31-08-2024,0
APP002329,Female,Yes,3,Not Graduate,Salaried,114100,12978,82000,60,Good,North,41,25-02-2024,0
APP000218,Female,Yes,1,Graduate,Salaried,62254,1322,174000,120,Good,South,21,22-10-2024,0
APP004479,Female,Yes,1,Not Graduate,Self-Employed,22067,5318,71000,84,Good,North,35,27-05-2023,0
APP001710,Female,Yes,2,Graduate,Salaried,45682,5060,76000,60,No History,North,44,10-04-2024,0
APP000984,Male,Yes,2,Graduate,Salaried,38787,2948,49000,24,Good,South,29,18-10-2024,0
APP000190,Male,Yes,1,Not Graduate,Salaried,57982,8674,97000,240,Good,North,48,24-04-2023,0
APP004782,Male,Yes,1,Graduate,Self-Employed,42731,11017,94000,240,Good,West,45,04-06-2023,0
APP001622,Male,Yes,3,Not Graduate,Salaried,73421,23792,57000,36,No History,East,43,05-12-2024,0
APP000554,Male,No,1,Graduate,Salaried,61618,18303,280000,24,Good,North,34,25-12-2023,0
APP005793,Female,Yes,0,Graduate,Salaried,55585,18090,123000,60,Good,North,54,30-11-2024,0
APP004087,Male,Yes,0,Graduate,Self-Employed,63993,4486,170000,84,Good,South,26,06-12-2023,0
APP004640,Female,No,1,Graduate,Salaried,47693,5248,125000,60,Good,South,38,12-06-2023,0
APP001381,Male,Yes,2,Graduate,Self-Employed,63852,17425,127000,84,Good,South,38,17-02-2024,0
APP003447,Female,Yes,3,Graduate,Salaried,74337,24103,47000,48,Good,East,45,15-06-2024,0
APP001254,Male,Yes,0,Graduate,Self-Employed,35845,6211,110000,180,Good,East,36,09-01-2023,0
APP005508,Male,Yes,0,Graduate,Salaried,77806,6571,52000,60,No History,West,53,13-05-2023,0
APP003250,Female,No,2,Not Graduate,Self-Employed,37150,2207,215000,12,Good,North,49,25-07-2023,0
APP004145,Female,No,2,Not Graduate,Self-Employed,42119,7460,68000,360,Good,South,48,13-07-2024,0
APP004809,Male,Yes,1,Graduate,Salaried,58733,13338,147000,180,Good,West,35,20-09-2023,0
APP002788,Male,Yes,2,Graduate,Salaried,70865,5305,106000,60,Good,North,38,04-07-2024,0
APP003338,Female,Yes,1,Graduate,Self-Employed,40160,9292,64000,84,Good,East,37,23-09-2024,0
APP005640,Male,Yes,0,Graduate,Salaried,43347,9049,60000,360,Good,West,50,30-03-2024,0
APP000405,Male,No,0,Graduate,Self-Employed,63814,15351,53000,240,Good,South,41,29-12-2024,1
APP001784,Female,No,4,Graduate,Salaried,33288,9654,104000,240,Good,West,21,10-06-2023,0
APP000667,Male,No,0,Graduate,Self-Employed,17309,671,196000,24,Good,North,50,25-10-2024,0
APP003500,Female,Yes,2,Not Graduate,Salaried,17738,5946,132000,240,Good,West,51,12-04-2024,0
APP002680,Male,No,0,Graduate,Self-Employed,51719,12364,45000,48,Good,West,25,05-04-2024,0
APP001414,Male,Yes,1,Graduate,Salaried,43431,9947,152000,60,Good,South,38,06-01-2024,0
APP003664,Male,Yes,0,Graduate,Salaried,80233,9404,106000,240,Good,North,30,30-11-2024,0
APP000529,Male,Yes,0,Not Graduate,Self-Employed,48644,14388,211000,84,Good,West,35,15-01-2023,0
APP001387,Female,Yes,1,Not Graduate,Self-Employed,66409,11164,120000,36,Good,East,33,06-05-2024,0
APP004788,Female,No,0,Graduate,Self-Employed,39239,4590,175000,180,Good,West,41,11-05-2024,0
APP003241,Male,Yes,4,Graduate,Salaried,34196,11300,70000,12,Good,West,44,28-02-2023,1
APP002061,Male,Yes,2,Graduate,Salaried,79980,10773,166000,12,No History,West,34,03-06-2024,0
APP000486,Female,Yes,0,Graduate,Salaried,37092,3686,76000,48,Bad,West,49,03-07-2023,1
APP005985,Male,Yes,4,Graduate,Self-Employed,50283,9398,29000,360,Good,North,40,01-01-2023,0
APP004826,Male,Yes,1,Graduate,Self-Employed,73400,10811,99000,24,Good,West,48,08-01-2024,0
APP004585,Female,No,4,Graduate,Salaried,41914,8066,148000,84,Good,East,34,19-05-2023,0
APP004897,Male,Yes,2,Graduate,Self-Employed,30493,1717,78000,120,Good,North,26,12-06-2023,0
APP003287,Male,Yes,1,Graduate,Self-Employed,157400,24856,48000,84,Bad,West,37,01-03-2023,0
APP003656,Male,Yes,1,Graduate,Salaried,60095,4552,107000,36,Good,East,51,19-05-2024,0
APP002782,Female,Yes,0,Not Graduate,Salaried,37963,8183,154000,48,No History,East,54,28-06-2024,1
APP005586,Male,No,3,Graduate,Salaried,19579,6362,93000,36,Good,East,65,16-05-2024,0
APP002918,Female,No,3,Graduate,Self-Employed,27379,4218,130000,60,Good,East,24,03-09-2024,0
APP005108,Male,Yes,2,Graduate,Salaried,25027,3744,49000,84,No History,South,21,09-10-2023,0
APP002688,Male,Yes,2,Graduate,Self-Employed,42773,5067,142000,48,No History,North,47,02-07-2023,1
APP005372,Male,No,2,Not Graduate,Self-Employed,33845,2561,164000,60,Good,South,36,05-11-2024,0
APP003638,Male,No,0,Not Graduate,Self-Employed,55816,11321,85000,84,Good,South,30,19-05-2023,0
APP004052,Female,No,3,Not Graduate,Salaried,25834,3114,47000,120,No History,South,32,05-09-2024,1
APP000599,Male,No,0,Graduate,Salaried,36449,11894,255000,240,Good,East,33,28-08-2023,0
APP000159,Male,Yes,3,Graduate,Salaried,31190,1525,35000,60,Bad,North,51,19-03-2023,1
APP003308,Male,No,1,Graduate,Salaried,169350,43967,32000,48,Good,North,41,11-07-2024,0
APP001468,Male,No,2,Graduate,Self-Employed,40254,11584,118000,180,Good,East,39,11-12-2023,0
APP005737,Female,No,1,Not Graduate,Self-Employed,96094,23557,103000,180,Bad,East,36,28-12-2023,0
APP003728,Male,No,2,Not Graduate,Self-Employed,48644,14681,157000,120,Good,North,24,21-05-2024,0
APP003385,Male,Yes,1,Graduate,Salaried,28063,3930,99000,60,Good,East,51,26-07-2023,0
APP004427,Male,Yes,0,Graduate,Self-Employed,105748,6617,160000,84,Good,South,48,21-03-2023,0
APP005377,Male,Yes,0,Graduate,Salaried,46992,11404,76000,120,Good,East,40,14-06-2023,0
APP003409,Male,Yes,0,Not Graduate,Salaried,34665,678,121000,60,Good,South,39,19-04-2024,0
APP000523,Female,Yes,1,Not Graduate,Self-Employed,31266,2073,104000,180,Good,West,21,12-07-2023,0
APP001124,Female,No,1,Graduate,Salaried,18233,4406,81000,48,No History,South,29,11-12-2024,1
APP005943,Male,No,2,Not Graduate,Salaried,21754,1262,388000,120,Good,West,32,05-10-2024,0
APP000227,Female,Yes,0,Graduate,Self-Employed,47651,10964,80000,84,Good,East,51,13-05-2023,0
APP005993,Male,Yes,0,Not Graduate,Self-Employed,69663,7392,58000,60,Bad,East,38,17-03-2023,0
APP001029,Male,Yes,1,Graduate,Salaried,49821,4850,195000,120,Bad,East,36,29-05-2023,0
APP003606,Male,Yes,1,Graduate,Salaried,23293,2563,108000,48,Good,South,35,24-09-2023,0
APP000556,Male,Yes,0,Not Graduate,Salaried,103762,19935,172000,60,Good,West,48,22-09-2023,0
APP004086,Male,No,3,Graduate,Salaried,51262,11017,132000,24,Good,South,53,15-09-2024,0
APP005888,Female,Yes,3,Graduate,Salaried,17338,1936,66000,36,Good,East,27,18-01-2024,0
APP004360,Male,No,0,Graduate,Salaried,40492,1172,121000,48,No History,North,30,14-11-2024,0
APP003841,Male,Yes,4,Graduate,Salaried,61434,18716,111000,24,Good,North,46,17-10-2023,0
APP003666,Male,Yes,0,Not Graduate,Salaried,53785,4665,114000,60,Good,North,55,08-11-2023,0
APP002921,Male,No,3,Graduate,Self-Employed,47341,7688,48000,60,Good,South,40,19-01-2023,0
APP003524,Male,No,0,Not Graduate,Self-Employed,107477,3029,225000,48,Good,South,29,09-11-2024,0
APP005145,Male,Yes,2,Not Graduate,Self-Employed,48644,8988,184000,48,Good,North,50,16-04-2024,0
APP002346,Female,Yes,2,Graduate,Salaried,152195,17259,167000,120,Good,South,41,15-04-2024,0
APP003410,Male,Yes,0,Not Graduate,Salaried,32735,7254,52000,12,Good,East,42,03-09-2023,0
APP004774,Female,Yes,4,Graduate,Self-Employed,84532,18416,94000,84,Good,South,44,05-01-2024,1
APP003878,Female,Yes,3,Graduate,Salaried,32118,459,134000,240,Bad,North,38,24-04-2024,1
APP000708,Female,Yes,3,Not Graduate,Self-Employed,47429,6697,95000,60,Good,West,27,07-01-2024,0
APP005121,Male,No,1,Not Graduate,Salaried,71520,4418,389000,180,No History,East,38,20-08-2023,1
APP005683,Female,No,2,Graduate,Salaried,49117,7977,94000,12,Good,East,41,25-08-2024,0
APP005682,Male,Yes,2,Graduate,Salaried,36673,650,82000,60,No History,East,52,22-02-2023,0
APP005216,Female,No,0,Graduate,Salaried,34971,1429,187000,84,Good,South,34,09-09-2023,0
APP004945,Female,No,1,Graduate,Self-Employed,27876,6400,29000,48,Bad,North,37,26-07-2023,1
APP001172,Female,Yes,1,Graduate,Salaried,87823,2856,216000,120,Good,North,35,27-01-2023,0
APP001456,Female,Yes,0,Graduate,Salaried,93145,24432,133000,180,Good,East,21,12-01-2023,1
APP002777,Male,No,0,Graduate,Salaried,31565,966,37000,120,Good,North,21,16-01-2023,0
APP004430,Female,No,0,Not Graduate,Self-Employed,46346,3732,80000,240,Good,North,46,25-05-2024,0
APP005780,Male,Yes,0,Graduate,Self-Employed,49027,10477,61000,180,Good,North,23,23-01-2023,0
APP002677,Male,Yes,0,Not Graduate,Self-Employed,17479,2684,161000,24,Good,East,38,01-08-2024,1
APP004292,Male,Yes,1,Graduate,Self-Employed,79585,26868,126000,240,Good,South,45,01-02-2024,0
APP000327,Male,No,0,Graduate,Self-Employed,45425,3505,107000,24,Good,North,49,18-11-2023,0
APP004303,Female,No,1,Not Graduate,Salaried,48236,7733,122000,48,Good,West,50,24-01-2023,0
APP000477,Male,Yes,0,Graduate,Salaried,48644,1212,35000,180,No History,West,47,03-09-2024,0
APP003814,Female,Yes,0,Graduate,Salaried,141415,22495,46000,60,Good,South,59,09-06-2023,0
APP004923,Female,Yes,2,Not Graduate,Salaried,61768,12998,124000,60,Good,North,47,23-04-2024,0
APP004284,Male,No,2,Graduate,Self-Employed,28643,8127,84000,180,No History,West,41,17-09-2023,1
APP002513,Male,No,2,Not Graduate,Salaried,72000,21974,357000,84,Bad,South,47,04-11-2023,1
APP005348,Male,No,2,Graduate,Salaried,27670,6610,121000,120,Bad,West,41,25-02-2024,0
APP000104,Male,No,1,Graduate,Self-Employed,51593,10529,119000,240,Good,East,48,27-04-2023,0
APP004083,Female,No,2,Graduate,Self-Employed,58225,13736,201000,360,Good,West,41,08-11-2024,0
APP001420,Female,No,1,Graduate,Self-Employed,30150,2767,134000,60,No History,West,21,27-10-2023,1
APP004938,Male,Yes,2,Graduate,Self-Employed,56830,294,68000,48,Good,South,40,01-08-2024,0
APP003329,Male,Yes,0,Graduate,Salaried,51943,861,79000,48,Good,North,33,30-07-2024,0
APP004773,Male,No,2,Not Graduate,Self-Employed,135459,20290,108000,240,Bad,North,23,28-04-2024,1
APP000524,Female,No,3,Graduate,Salaried,26276,4491,80000,12,Good,West,46,07-08-2024,0
APP000993,Male,No,0,Not Graduate,Self-Employed,38316,2472,89000,84,Bad,East,64,30-06-2023,0
APP005401,Male,Yes,3,Not Graduate,Salaried,30622,5947,105000,84,Good,West,47,29-10-2024,0
APP001831,Female,No,1,Graduate,Salaried,48644,4122,188000,360,Good,East,36,23-04-2024,0
APP004175,Female,No,2,Graduate,Salaried,73406,4130,103000,48,Good,East,37,10-09-2023,0
APP002607,Male,Yes,1,Graduate,Salaried,48644,11231,58000,84,Good,West,25,25-08-2024,0
APP000731,Male,No,0,Graduate,Salaried,89286,21205,151000,48,Good,East,37,03-05-2024,0
APP000067,Male,No,0,Graduate,Self-Employed,48644,1736,128000,360,No History,East,39,20-12-2024,0
APP004443,Male,Yes,0,Graduate,Self-Employed,90017,24165,104000,84,Good,South,39,14-12-2024,0
APP004108,Male,No,3,Graduate,Salaried,67891,4576,385000,120,No History,West,32,12-10-2023,0
APP005498,Female,Yes,4,Graduate,Salaried,31238,6320,92000,60,Good,North,60,10-06-2023,1
APP004265,Female,Yes,3,Graduate,Salaried,93150,30911,24000,36,Good,West,46,29-06-2024,0
APP005963,Male,No,3,Not Graduate,Salaried,71439,6852,75000,180,Good,West,45,04-06-2024,0
APP001940,Male,Yes,1,Graduate,Self-Employed,33992,9206,91000,48,Good,North,22,18-05-2023,0
APP002667,Male,No,1,Graduate,Salaried,60460,14631,153000,36,Good,West,32,04-05-2024,0
APP001397,Male,Yes,0,Graduate,Self-Employed,31292,106,108000,84,Good,East,41,06-10-2024,0
APP002869,Male,No,1,Not Graduate,Self-Employed,45666,9150,121000,240,Good,West,40,09-07-2023,0
APP000752,Female,Yes,0,Graduate,Salaried,50023,9619,105000,120,Good,East,36,20-04-2024,0
APP000886,Male,No,0,Graduate,Salaried,40974,8599,65000,48,Good,East,49,30-01-2023,0
APP000489,Female,Yes,1,Not Graduate,Self-Employed,130826,29194,166000,360,Good,North,42,03-08-2023,0
APP004040,Male,No,1,Not Graduate,Salaried,116156,10978,87000,36,Good,East,38,12-05-2024,0
APP001017,Male,Yes,0,Graduate,Self-Employed,48541,2069,166000,240,Good,South,33,27-07-2023,0
APP002107,Female,No,0,Graduate,Salaried,35669,1556,40000,84,Good,West,36,24-02-2024,0
APP004383,Male,No,2,Not Graduate,Self-Employed,49408,302,137000,24,Good,North,25,08-01-2023,0
APP002725,Male,Yes,3,Graduate,Salaried,29723,8418,133000,120,Good,North,48,03-05-2023,0
APP005731,Female,Yes,2,Not Graduate,Salaried,33603,4748,84000,60,Good,North,35,01-03-2024,1
APP004539,Male,No,1,Graduate,Salaried,111588,38375,118000,60,No History,East,41,18-04-2023,0
APP002320,Male,Yes,3,Graduate,Self-Employed,61050,9303,99000,180,Good,East,65,20-09-2024,0
APP002004,Male,Yes,0,Not Graduate,Salaried,64882,2908,59000,180,Good,North,24,14-04-2023,0
APP005434,Male,Yes,0,Graduate,Self-Employed,64576,7306,129000,240,No History,West,48,28-03-2024,0
APP004680,Female,Yes,3,Graduate,Salaried,29761,6642,168000,12,Bad,North,43,20-04-2023,1
APP000703,Male,Yes,1,Graduate,Salaried,71565,2156,27000,48,Good,North,41,11-08-2023,0
APP000618,Male,No,0,Graduate,Salaried,49947,11435,271000,240,Good,South,45,08-02-2024,0
APP001725,Female,No,3,Not Graduate,Salaried,25589,6775,248000,240,Bad,South,29,11-07-2024,1
APP000011,Male,No,0,Graduate,Salaried,49064,6627,49000,120,Good,West,44,04-11-2023,0
APP003468,Female,Yes,2,Graduate,Self-Employed,51216,4598,258000,48,Good,North,57,08-04-2024,0
APP002201,Female,Yes,2,Graduate,Salaried,56169,19486,83000,36,Bad,West,42,04-08-2024,0
APP002098,Female,Yes,0,Graduate,Self-Employed,38574,9381,21000,84,Good,West,40,31-10-2024,0
APP000979,Male,Yes,0,Graduate,Salaried,51424,6510,59000,180,No History,West,33,28-06-2023,0
APP002273,Male,No,0,Graduate,Salaried,72338,21929,86000,240,Good,East,48,02-09-2024,0
APP005312,Female,No,0,Graduate,Salaried,52492,5024,111000,60,Bad,South,22,06-08-2024,0
APP000775,Female,Yes,0,Graduate,Self-Employed,27497,2547,47000,180,Good,West,21,10-12-2024,0
APP000760,Female,No,3,Graduate,Salaried,85982,4962,305000,24,Good,North,56,28-04-2024,0
APP003080,Female,Yes,2,Not Graduate,Salaried,44449,5852,120000,84,Good,South,48,09-11-2024,0
APP001612,Female,No,1,Graduate,Salaried,44766,6359,86000,60,Good,North,31,23-05-2023,0
APP000937,Male,Yes,0,Graduate,Self-Employed,18927,934,132000,48,Good,South,52,13-02-2023,0
APP002221,Female,Yes,2,Graduate,Salaried,21900,4238,86000,48,Good,West,31,14-02-2024,0
APP004109,Female,No,0,Graduate,Self-Employed,33234,7864,114000,360,Good,North,46,07-08-2023,0
APP002076,Female,No,1,Graduate,Self-Employed,71850,20560,169000,24,Good,East,33,25-06-2024,0
APP004687,Male,Yes,0,Graduate,Salaried,52014,191,52000,120,Bad,South,49,11-11-2024,0
APP000111,Male,Yes,1,Not Graduate,Salaried,71473,17051,159000,48,Good,North,53,22-01-2023,0
APP004976,Male,No,1,Not Graduate,Self-Employed,84622,9867,93000,84,Good,East,25,30-04-2024,0
APP005183,Male,No,0,Graduate,Self-Employed,70257,2422,59000,120,Good,West,46,19-12-2024,0
APP004234,Female,Yes,2,Not Graduate,Salaried,20957,7320,256000,180,No History,North,37,15-10-2023,0
APP002993,Male,No,1,Graduate,Salaried,120628,30490,55000,120,Bad,East,28,14-03-2023,0
APP000491,Male,Yes,3,Graduate,Salaried,43318,6077,16000,120,Bad,East,29,20-12-2023,0
APP001191,Male,No,0,Graduate,Salaried,69861,17108,102000,360,Good,North,34,27-03-2023,0
APP001090,Male,Yes,0,Graduate,Self-Employed,56825,6105,61000,360,Good,South,26,09-08-2024,0
APP004436,Male,Yes,0,Graduate,Salaried,28299,4094,206000,12,Good,South,41,16-08-2023,0
APP001480,Male,Yes,2,Graduate,Salaried,52535,4049,110000,84,Good,West,52,03-08-2023,0
APP003744,Male,No,0,Graduate,Self-Employed,35686,1296,114000,60,No History,East,48,02-06-2024,0
APP003202,Male,Yes,0,Graduate,Salaried,103579,12249,91000,60,Good,South,31,12-01-2024,0
APP003545,Female,Yes,4,Graduate,Self-Employed,48644,27426,33000,120,Bad,East,50,28-12-2023,1
APP001907,Female,Yes,1,Not Graduate,Self-Employed,39403,1470,149000,24,Good,North,30,23-11-2024,0
APP005873,Female,Yes,1,Graduate,Salaried,54209,16782,110000,36,Good,North,36,10-12-2024,0
APP003048,Male,Yes,2,Graduate,Salaried,29231,9084,106000,24,Good,North,32,14-01-2023,0
APP001299,Female,Yes,1,Graduate,Self-Employed,19957,5225,156000,60,Good,North,21,29-01-2023,0
APP002073,Male,Yes,3,Graduate,Self-Employed,30480,1020,89000,240,Good,East,34,07-09-2023,0
APP002744,Male,No,1,Not Graduate,Self-Employed,126966,26398,59000,240,Good,South,34,23-10-2023,0
APP004609,Female,Yes,0,Graduate,Self-Employed,29318,4118,143000,120,Good,North,48,06-10-2023,0
APP000072,Male,No,1,Graduate,Salaried,33211,2169,44000,48,Good,North,43,30-10-2023,0
APP002609,Female,Yes,2,Not Graduate,Salaried,35249,12114,140000,180,Good,South,21,28-09-2024,1
APP004504,Male,Yes,1,Not Graduate,Self-Employed,23817,5769,77000,360,Good,West,45,17-10-2023,0
APP004653,Male,No,3,Not Graduate,Salaried,32934,4979,63000,48,Good,East,39,12-11-2024,0
APP001853,Female,Yes,0,Graduate,Self-Employed,117806,22356,43000,84,Good,East,35,08-10-2023,0
APP002728,Male,Yes,0,Graduate,Salaried,23356,7863,78000,120,Good,East,51,25-08-2024,0
APP001943,Female,No,0,Graduate,Salaried,82029,4023,96000,84,Good,West,44,29-08-2023,0
APP001255,Female,Yes,4,Not Graduate,Self-Employed,31621,382,39000,240,Good,North,48,23-08-2024,0
APP003527,Female,Yes,3,Graduate,Self-Employed,41038,5743,71000,84,Good,North,36,05-11-2024,0
APP003088,Male,No,1,Graduate,Salaried,55762,11357,85000,360,Good,East,39,01-04-2024,1
APP000185,Male,Yes,3,Graduate,Salaried,87945,11480,72000,60,Good,South,47,25-09-2024,0
APP004888,Female,No,0,Graduate,Self-Employed,34326,11437,33000,48,Good,East,25,09-07-2024,0
APP000825,Male,Yes,1,Not Graduate,Self-Employed,51101,15932,58000,48,Good,East,52,04-09-2024,0
APP000387,Male,No,0,Graduate,Salaried,20530,1950,129000,360,No History,South,34,11-01-2024,0
APP001720,Male,Yes,2,Not Graduate,Salaried,83583,10996,175000,60,Good,North,53,11-08-2023,0
APP000348,Male,Yes,0,Graduate,Salaried,110519,510,168000,36,Bad,East,36,22-05-2024,0
APP005996,Female,Yes,3,Graduate,Salaried,48644,2978,99000,120,No History,East,50,01-05-2024,1
APP004764,Male,Yes,4,Graduate,Self-Employed,25205,3906,30000,84,Good,West,43,08-02-2024,0
APP002770,Female,No,2,Graduate,Salaried,52418,12325,376000,120,Good,North,21,10-11-2023,0
APP003602,Male,No,0,Graduate,Self-Employed,72538,5899,137000,120,Good,North,42,24-04-2023,0
APP000469,Male,No,2,Graduate,Salaried,40867,7638,161000,60,No History,South,21,13-02-2023,0
APP001419,Male,Yes,1,Graduate,Self-Employed,138788,29876,39000,24,Good,West,54,21-06-2023,0
APP005472,Male,Yes,1,Not Graduate,Salaried,50531,15641,100000,180,Good,East,48,13-03-2023,0
APP000537,Female,No,0,Not Graduate,Self-Employed,23512,2850,124000,60,Good,North,34,06-04-2023,0
APP003275,Female,Yes,2,Graduate,Salaried,51842,9338,59000,60,Good,West,28,09-04-2024,0
APP000342,Male,Yes,1,Not Graduate,Salaried,20838,795,99000,60,Good,North,29,21-07-2023,0
APP003632,Male,No,4,Graduate,Salaried,38571,6911,128000,120,Bad,North,21,24-02-2024,0
APP001300,Female,Yes,1,Not Graduate,Salaried,38806,7296,87000,84,Good,North,51,27-09-2024,0
APP001118,Female,Yes,0,Not Graduate,Salaried,35919,2180,104000,24,Good,West,39,22-11-2023,0
APP001996,Female,Yes,0,Graduate,Self-Employed,43351,13075,111000,48,Good,East,28,14-10-2024,0
APP003624,Female,No,0,Graduate,Self-Employed,82920,4833,173000,360,Good,South,53,11-03-2024,0
APP001620,Female,No,1,Not Graduate,Salaried,27698,2023,50000,12,Good,West,52,30-03-2023,0
APP004471,Female,Yes,2,Graduate,Self-Employed,37428,189,119000,36,Good,West,46,23-09-2023,0
APP003687,Female,No,2,Graduate,Salaried,36226,654,168000,36,Good,East,45,20-04-2023,0
APP002491,Male,No,3,Not Graduate,Self-Employed,43815,6604,72000,36,Bad,East,35,20-05-2024,1
APP004157,Male,Yes,2,Not Graduate,Salaried,47214,1673,163000,36,Good,North,33,20-09-2023,0
APP003835,Male,No,2,Graduate,Self-Employed,96447,23650,204000,120,Good,West,27,14-05-2024,0
APP003307,Male,No,1,Graduate,Self-Employed,46813,2646,161000,36,Good,South,35,25-01-2023,0
APP005550,Male,No,0,Not Graduate,Salaried,47375,12229,76000,84,No History,West,38,29-06-2023,0
APP001928,Male,Yes,2,Graduate,Salaried,57786,3617,131000,180,No History,North,46,15-09-2023,0
APP004832,Female,Yes,1,Graduate,Salaried,105330,30673,76000,120,Good,North,47,04-12-2023,0
APP000720,Female,No,1,Not Graduate,Salaried,52104,14824,95000,60,Good,West,34,09-01-2024,0
APP005499,Male,Yes,0,Graduate,Self-Employed,48644,20575,69000,120,No History,East,40,14-04-2024,0
APP001084,Female,Yes,1,Graduate,Salaried,71417,13730,243000,240,Good,South,52,26-03-2023,0
APP004451,Male,No,1,Not Graduate,Salaried,43530,7179,56000,36,Good,South,42,14-11-2023,1
APP002766,Female,No,1,Not Graduate,Salaried,157709,40644,158000,180,Good,West,38,30-04-2024,1
APP003181,Male,Yes,0,Graduate,Salaried,43623,10861,41000,84,Bad,West,48,03-09-2023,0
