applicant_id,gender,married,dependents,education,employment_type,applicant_income,existing_emi,loan_amount,loan_term_months,credit_history,region,age,application_date,default_status
APP003134,Male,Yes,0,Not Graduate,Salaried,28010.0,4814.0,128000.0,48,1.0,North,54.0,2023-07-19,0
APP004843,Male,Yes,1,Not Graduate,salaried,61253.0,19028.0,85000.0,240,1.0,South,45.0,2023-08-25,0
APP002530,Female,No,2,Graduate,salaried,49342.0,8945.0,55000.0,48,0.0,West ,31.0,2024-03-28,0
APP005329,Male,Yes,2,Graduate,self employed,52939.0,3330.0,106000.0,60,,South,39.0,2023-12-19,0
APP001478,Female,Yes,1,Graduate,Self-Employed,34103.0,2861.0,,60,1.0,North,47.0,2024-04-14,0
APP001514,Male,Yes,0,Graduate,self employed,64459.0,7676.0,104000.0,120,,North,41.0,2023-09-08,1
APP002197,,Yes,3,Graduate,Salaried,47240.0,6615.0,132000.0,12,1.0,EAST,36.0,2023-10-01,0
APP005381,Male,No,0,Graduate,Salaried,33887.0,10422.0,76000.0,36,1.0,East,55.0,2023-04-18,0
APP003286,Male,Yes,3,Not Graduate,Self-Employed,32626.0,2432.0,50000.0,84,0.0,north,61.0,2024-12-29,1
APP000356,Female,No,0,Graduate,SELF-EMPLOYED,64716.0,2868.0,158000.0,360,1.0,East,37.0,2023-10-08,0
APP003069,Male,No,2,Graduate,Self-Employed,30993.0,5334.0,42000.0,12,1.0,West,52.0,2024-03-04,0
APP003990,Female,Yes,2,Graduate,Self-Employed,54481.0,14473.0,99000.0,60,1.0,EAST,30.0,2024-11-01,0
APP001069,Male,Yes,4,Graduate,Salaried,57663.0,2237.0,254000.0,180,0.0,EAST,45.0,2024-06-23,1
APP003414,Male,Yes,0,Graduate,SELF-EMPLOYED,48346.0,5992.0,103000.0,360,0.0,East,41.0,2023-01-28,0
APP002196,Male,No,0,Graduate,SELF-EMPLOYED,26315.0,7170.0,235000.0,12,1.0,north,54.0,2023-09-10,0
APP004936,Male,Yes,0,Graduate,Salaried,39719.0,13188.0,97000.0,180,1.0,West,47.0,2023-03-06,0
APP000077,Female,Yes,2,Not Graduate,Salaried ,107475.0,11388.0,91000.0,240,0.0,North,21.0,2024-10-16,1
APP000517,Male,No,0,Graduate,Salaried,76930.0,5990.0,133000.0,84,1.0,East,56.0,2023-12-01,0
APP003889,Female,No,0,Graduate,Self-Employed,31745.0,5745.0,50000.0,360,0.0,East,44.0,2024-08-26,1
APP003290,Male,Yes,1,Not Graduate,Self-Employed,35922.0,2649.0,147000.0,36,1.0,North,25.0,2024-12-02,1
APP001800,Male,Yes,0,Graduate,SELF-EMPLOYED,63135.0,931.0,131000.0,360,,North,39.0,2024-05-04,1
APP005552,Male,No,0,Graduate,Salaried ,55732.0,5773.0,114000.0,48,1.0,North,51.0,2023-05-01,0
APP001127,Male,No,1,Not Graduate,Salaried ,41542.0,13467.0,357000.0,48,0.0,North,51.0,2024-01-28,0
APP005019,Male,No,2,Graduate,Self-Employed,37551.0,3999.0,70000.0,36,1.0,North,57.0,2024-05-21,0
APP002501,Female,Yes,0,Graduate,Self-Employed,56096.0,18205.0,146000.0,180,1.0,West,48.0,2024-02-24,0
APP004096,Male,Yes,1,Graduate,salaried,58966.0,13283.0,112000.0,24,1.0,West ,48.0,2023-04-09,0
APP005203,Female,Yes,1,Not Graduate,Self-Employed,50663.0,13639.0,98000.0,24,1.0,East,52.0,2024-08-28,0
APP005876,Male,Yes,0,Graduate,Salaried,46163.0,2873.0,73000.0,180,0.0,South,49.0,2023-07-09,1
APP005898,Male,Yes,2,Graduate,Salaried,132692.0,36786.0,49000.0,120,0.0,East,39.0,2023-05-04,1
APP000193,Female,No,1,Graduate,Salaried,62697.0,18386.0,58000.0,48,0.0,North,30.0,2024-06-03,0
APP004377,Male,No,1,Graduate,Self-Employed,113870.0,30096.0,78000.0,36,1.0,South,38.0,2024-04-24,0
APP004079,Female,Yes,3,Graduate,self employed,53069.0,6950.0,85000.0,60,1.0,South,41.0,2023-06-03,0
APP003465,Male,No,3,Graduate,Salaried ,69844.0,11644.0,62000.0,48,1.0,South,30.0,2024-07-31,0
APP001039,Male,Yes,1,Not Graduate,Salaried,138502.0,27003.0,306000.0,120,1.0,West ,60.0,2024-01-19,0
APP002179,Female,Yes,0,Graduate,Salaried ,15361.0,2949.0,338000.0,240,1.0,West ,21.0,2024-12-29,0
APP001960,Female,Yes,2,Graduate,Salaried ,33303.0,8884.0,101000.0,48,1.0,South,32.0,2023-04-04,0
APP002996,Female,Yes,0,Graduate,salaried,20157.0,5725.0,94000.0,180,0.0,North,21.0,2024-06-18,0
APP004106,Female,No,0,Not Graduate,SELF-EMPLOYED,23335.0,7452.0,95000.0,120,0.0,South,35.0,2023-01-18,0
APP005803,Male,Yes,4,Not Graduate,self employed,20078.0,5496.0,,84,1.0,East,28.0,2023-09-06,0
APP002682,Female,Yes,0,Graduate,Self-Employed,61084.0,1225.0,103000.0,84,1.0,South,29.0,2023-06-19,0
APP005378,Male,No,1,Graduate,Salaried ,100953.0,32128.0,85000.0,84,1.0,North,21.0,2024-04-25,0
APP002506,Male,Yes,2,Graduate,Salaried,57105.0,13425.0,461000.0,48,1.0,West,32.0,2023-04-06,0
APP001304,Male,Yes,2,Graduate,Salaried,50926.0,12151.0,79000.0,360,1.0,North,44.0,2024-08-04,0
APP000627,Male,No,4,Graduate,Self-Employed,18145.0,5902.0,86000.0,120,1.0,West,60.0,2023-05-05,0
APP001174,Male,No,2,Graduate,Salaried ,39601.0,8941.0,300000.0,240,1.0,North,40.0,2024-08-09,0
APP001433,Male,No,0,Graduate,Self-Employed,116855.0,34010.0,40000.0,60,0.0,South,36.0,2023-01-31,1
APP001100,Male,Yes,0,Graduate,salaried,45899.0,11217.0,153000.0,12,1.0,West,51.0,2024-06-16,0
APP005493,Male,No,2,Graduate,Salaried,98820.0,19723.0,46000.0,84,1.0,East,43.0,2024-01-11,0
APP001909,Male,Yes,0,Not Graduate,SELF-EMPLOYED,,3410.0,189000.0,360,1.0,EAST,42.0,2023-10-29,0
APP005182,Female,Yes,2,Graduate,SELF-EMPLOYED,75942.0,19205.0,83000.0,120,1.0,East,21.0,2024-11-23,0
APP005947,Male,No,2,Graduate,Salaried ,36630.0,5773.0,102000.0,240,1.0,North,34.0,2023-01-24,0
APP005246,Female,Yes,0,Not Graduate,Self-Employed,29867.0,5209.0,154000.0,180,1.0,West,29.0,2023-12-03,0
APP005222,Male,Yes,3,Not Graduate,Salaried,28899.0,6021.0,122000.0,36,1.0,South,24.0,2024-09-19,1
APP005236,Male,Yes,2,Not Graduate,Salaried ,48746.0,2389.0,152000.0,36,1.0,West,36.0,2024-11-10,0
APP001406,Male,Yes,3,Graduate,Salaried,35805.0,11377.0,78000.0,360,1.0,North,21.0,2024-03-21,0
APP001911,Male,Yes,2,Graduate,Self-Employed,30656.0,9083.0,70000.0,84,1.0,West,26.0,2023-12-13,0
APP002199,Male,Yes,2,Graduate,salaried,31879.0,4401.0,31000.0,84,0.0,North,21.0,2024-04-10,0
APP005392,Male,Yes,0,Graduate,Salaried,20248.0,5780.0,216000.0,36,,EAST,64.0,2024-12-24,0
APP000836,Male,No,0,Graduate,Salaried ,71710.0,17604.0,195000.0,36,1.0,north,44.0,2024-12-13,0
APP005960,Female,Yes,0,Graduate,Salaried,,26260.0,65000.0,360,1.0,South,34.0,2023-12-06,0
APP002814,Male,Yes,0,Not Graduate,self employed,63499.0,19377.0,166000.0,360,1.0,North,38.0,2023-12-30,0
APP000310,Male,Yes,2,Graduate,Salaried,19327.0,5595.0,120000.0,84,1.0,West,42.0,2023-09-24,0
APP001413,Male,No,0,Graduate,Salaried,,21201.0,81000.0,24,1.0,West,47.0,2023-03-31,0
APP000776,Male,No,4,Graduate,Self-Employed,12180.0,493.0,55000.0,48,1.0,South,30.0,2024-03-30,0
APP000485,Female,No,2,Not Graduate,Salaried ,57528.0,12895.0,136000.0,24,1.0,South,26.0,2024-03-15,0
APP005600,Female,Yes,0,Graduate,Salaried,36573.0,2611.0,86000.0,60,0.0,South,40.0,2024-02-13,0
APP000368,Female,Yes,0,Graduate,self employed,50891.0,12061.0,47000.0,180,,North,43.0,2023-06-27,0
APP000571,Male,Yes,0,Not Graduate,Salaried,78578.0,11767.0,91000.0,12,1.0,East,55.0,2024-07-26,0
APP005908,Female,Yes,0,Not Graduate,Salaried,48272.0,5642.0,105000.0,84,0.0,South,57.0,2024-07-18,0
APP000650,Male,No,0,Graduate,SELF-EMPLOYED,34861.0,7624.0,168000.0,36,1.0,South,53.0,2024-09-29,0
APP000041,Male,Yes,3,Graduate,Self-Employed,69918.0,13350.0,62000.0,180,1.0,South,45.0,2023-07-30,0
APP003516,Female,Yes,1,Not Graduate,Salaried ,39344.0,6829.0,47000.0,120,1.0,north,38.0,2023-10-29,0
APP000442,Female,Yes,2,Not Graduate,Salaried,28358.0,5317.0,76000.0,240,1.0,North,21.0,2023-12-22,0
APP001594,Male,Yes,2,Graduate,Salaried,22539.0,2169.0,48000.0,84,1.0,South,21.0,2024-11-30,0
APP002264,Male,No,0,Not Graduate,Salaried ,41613.0,2948.0,57000.0,240,0.0,East,52.0,2023-02-24,1
APP000897,Male,No,0,Graduate,self employed,31383.0,5408.0,155000.0,12,0.0,West,37.0,2023-07-13,0
APP001072,Male,Yes,0,Graduate,salaried,133305.0,26025.0,135000.0,120,1.0,South,35.0,2023-02-16,0
APP001542,Male,No,0,Graduate,SELF-EMPLOYED,27037.0,1504.0,133000.0,120,1.0,North,41.0,2023-05-19,0
APP001405,Female,No,1,Not Graduate,Self-Employed,89272.0,15366.0,111000.0,24,,West,30.0,2024-03-20,0
APP000352,Female,Yes,2,Graduate,Salaried ,27226.0,9363.0,,180,1.0,East,37.0,2023-03-08,1
APP003563,Male,Yes,0,Graduate,Self-Employed,79644.0,2959.0,122000.0,48,,EAST,25.0,2024-03-20,0
APP005368,Male,Yes,0,Graduate,Salaried,35570.0,8606.0,52000.0,60,0.0,West,40.0,2023-09-17,0
APP005125,Female,No,0,Graduate,Salaried ,30584.0,4646.0,125000.0,240,1.0,East,29.0,2023-09-22,0
APP005455,Female,Yes,0,Graduate,Salaried ,24285.0,5396.0,44000.0,24,,East,50.0,2024-02-26,0
APP001270,Male,Yes,1,Graduate,salaried,34648.0,9279.0,43000.0,240,1.0,EAST,45.0,2024-12-16,0
APP005989,Female,Yes,2,Graduate,SELF-EMPLOYED,44080.0,2284.0,53000.0,24,1.0,North,44.0,2024-03-10,1
APP004283,Male,Yes,1,Graduate,Salaried,,5202.0,61000.0,180,1.0,East,39.0,2024-11-27,1
APP002032,Male,Yes,4,Graduate,Salaried,122638.0,28632.0,58000.0,120,1.0,EAST,33.0,2024-10-16,0
APP000946,Male,No,0,Graduate,Salaried,102727.0,29092.0,107000.0,48,1.0,North,44.0,2023-03-21,0
APP001690,Female,Yes,1,Graduate,Salaried ,31195.0,3163.0,133000.0,360,1.0,South,54.0,2024-01-26,0
APP005131,Male,Yes,2,Graduate,Salaried,65640.0,3448.0,73000.0,180,1.0,West ,33.0,2023-06-07,0
APP000073,Male,Yes,2,Not Graduate,Salaried,42425.0,13502.0,96000.0,12,1.0,north,34.0,2024-12-30,0
APP004859,Female,Yes,0,Graduate,Salaried,79390.0,22177.0,81000.0,240,1.0,West,36.0,2023-05-05,0
APP005071,Male,Yes,4,Graduate,Salaried ,174225.0,53199.0,141000.0,360,1.0,South,46.0,2023-12-03,0
APP004333,Male,Yes,0,Graduate,SELF-EMPLOYED,63007.0,10604.0,61000.0,24,1.0,North,56.0,2023-12-30,0
APP000995,Male,No,3,Not Graduate,SELF-EMPLOYED,14551.0,1798.0,63000.0,84,1.0,East,42.0,2024-08-01,0
APP000763,Male,Yes,2,Not Graduate,Salaried ,62129.0,21383.0,55000.0,12,1.0,West ,28.0,2023-10-21,0
APP004123,Female,No,0,Not Graduate,Salaried ,45127.0,12290.0,112000.0,12,1.0,West,39.0,2023-05-09,0
APP002138,Female,No,0,Graduate,salaried,23688.0,5768.0,150000.0,120,1.0,East,33.0,2024-09-30,0
APP002836,Female,Yes,3,Graduate,Salaried,24990.0,6092.0,134000.0,24,0.0,South,38.0,2024-06-21,0
APP000174,Male,Yes,0,Graduate,SELF-EMPLOYED,81678.0,6152.0,105000.0,48,0.0,EAST,29.0,2023-03-26,0
APP002066,Female,No,0,Graduate,salaried,116404.0,7817.0,90000.0,84,1.0,West,46.0,2023-04-05,0
APP002857,Male,No,2,Graduate,Salaried,60962.0,11451.0,147000.0,180,1.0,West,,2024-09-07,0
APP001735,Male,No,0,Graduate,Self-Employed,,6817.0,101000.0,24,,South,46.0,2024-02-14,0
APP005462,Male,No,3,Not Graduate,Salaried ,48542.0,1203.0,60000.0,12,1.0,North,34.0,2024-04-15,0
APP003737,Female,No,0,Graduate,Salaried,25213.0,4400.0,109000.0,36,1.0,West ,54.0,2023-03-17,1
APP004865,Male,Yes,1,Graduate,Self-Employed,28708.0,8656.0,84000.0,360,1.0,South,41.0,2023-08-24,0
APP002853,Male,No,4,Not Graduate,SELF-EMPLOYED,70572.0,17231.0,153000.0,24,1.0,South,48.0,2024-12-23,0
APP002512,Female,Yes,1,Not Graduate,Salaried,34415.0,142.0,124000.0,48,1.0,North,54.0,2023-04-22,0
APP002959,Male,Yes,1,Graduate,Self-Employed,61410.0,11913.0,,120,1.0,North,41.0,2024-04-29,0
APP003188,Male,No,4,Graduate,Self-Employed,63401.0,13939.0,74000.0,60,1.0,South,25.0,2023-01-01,0
APP003176,Male,No,0,Graduate,self employed,42062.0,4541.0,100000.0,36,1.0,South,28.0,2023-09-10,0
APP001781,Male,Yes,0,Graduate,SELF-EMPLOYED,32245.0,9433.0,82000.0,24,0.0,West,27.0,2023-11-06,0
APP002352,Female,No,3,Graduate,SELF-EMPLOYED,34251.0,4093.0,125000.0,84,1.0,West,21.0,2024-05-18,0
APP001776,Male,Yes,0,Graduate,Self-Employed,64233.0,5903.0,94000.0,180,1.0,North,30.0,2023-12-30,0
APP001535,Male,No,2,Graduate,Salaried ,51038.0,15870.0,66000.0,360,0.0,East,38.0,2024-07-20,1
APP000839,Female,Yes,1,Graduate,self employed,,10195.0,275000.0,48,0.0,South,32.0,2024-01-02,0
APP003106,Male,Yes,0,Not Graduate,Self-Employed,46967.0,12538.0,100000.0,36,1.0,West ,34.0,2024-09-30,0
APP003766,Male,Yes,2,Graduate,Salaried,95316.0,2098.0,79000.0,60,,West ,36.0,2023-12-21,0
APP003335,Female,Yes,3,Not Graduate,Salaried,93007.0,9438.0,22000.0,360,1.0,EAST,43.0,2024-01-06,0
APP004610,Male,No,0,Graduate,self employed,51158.0,9038.0,130000.0,12,0.0,East,56.0,2024-05-17,0
APP000865,Male,Yes,1,Graduate,Salaried,61402.0,6125.0,154000.0,60,,South,41.0,2024-06-12,0
APP005591,Male,No,0,Graduate,Salaried,86712.0,13619.0,158000.0,36,1.0,South,32.0,2024-08-23,0
APP003917,Female,No,2,Graduate,self employed,56151.0,7688.0,61000.0,24,1.0,North,47.0,2023-12-24,0
APP000117,Female,Yes,2,Not Graduate,Salaried,,4358.0,,60,1.0,South,34.0,2024-01-22,0
APP004690,Female,No,2,Graduate,Salaried ,,6669.0,152000.0,120,0.0,East,50.0,2023-05-16,1
APP003677,Male,Yes,0,Graduate,Salaried,34721.0,4712.0,32000.0,24,1.0,North,37.0,2023-04-07,1
APP001904,Male,No,2,Graduate,self employed,39479.0,10737.0,149000.0,180,1.0,North,40.0,2023-05-20,0
APP000299,Female,Yes,3,Not Graduate,Self-Employed,24838.0,7073.0,55000.0,180,1.0,South,39.0,2023-08-28,0
APP000372,Male,Yes,1,Graduate,Self-Employed,,4915.0,102000.0,120,,West,40.0,2024-11-15,0
APP001900,Female,Yes,0,Graduate,Salaried,63036.0,18144.0,153000.0,60,1.0,EAST,26.0,2024-02-18,0
APP001294,Female,Yes,0,Graduate,Self-Employed,52267.0,10624.0,63000.0,180,,West,43.0,2024-01-24,0
APP000267,Female,Yes,0,Graduate,self employed,76452.0,16402.0,229000.0,120,1.0,West,27.0,2023-01-16,0
APP000161,Male,Yes,1,Graduate,Salaried,35839.0,4063.0,418000.0,120,1.0,West,40.0,2023-04-16,0
APP001785,Female,No,2,Not Graduate,Salaried,124342.0,28132.0,171000.0,84,1.0,North,,2024-10-10,0
APP004935,Male,No,3,Graduate,Self-Employed,46052.0,1554.0,213000.0,120,1.0,East,35.0,2023-09-19,0
APP005502,Male,No,0,Graduate,self employed,26710.0,8337.0,54000.0,36,1.0,north,28.0,2024-08-17,0
APP001030,Female,No,0,Graduate,Salaried,65131.0,18559.0,36000.0,48,1.0,West ,38.0,2023-08-22,0
APP000520,Male,Yes,3,Graduate,Salaried,36453.0,6138.0,136000.0,12,1.0,East,21.0,2023-07-24,0
APP004127,Female,Yes,3,Not Graduate,self employed,20297.0,2574.0,50000.0,120,0.0,South,32.0,2023-11-09,0
APP002447,Male,No,2,Graduate,salaried,39025.0,7553.0,25000.0,60,1.0,West,33.0,2024-02-14,0
APP003115,Male,Yes,1,Graduate,Self-Employed,30021.0,1438.0,137000.0,240,1.0,EAST,44.0,2023-03-31,0
APP003979,Male,Yes,0,Not Graduate,Salaried,46096.0,9182.0,113000.0,240,,South,32.0,2023-01-26,1
APP001915,Male,No,1,Graduate,Salaried ,66443.0,9027.0,108000.0,120,1.0,North,35.0,2023-11-06,0
APP005907,Male,Yes,2,Graduate,salaried,38055.0,833.0,46000.0,120,,East,42.0,2023-12-22,0
APP005798,Female,No,4,Graduate,Self-Employed,49858.0,9364.0,119000.0,180,0.0,South,27.0,2023-10-30,0
APP004239,Female,No,1,Not Graduate,Salaried,39535.0,13138.0,416000.0,36,1.0,South,21.0,2023-08-27,0
APP001610,,Yes,1,Graduate,SELF-EMPLOYED,46050.0,11703.0,59000.0,48,1.0,West,43.0,2024-04-28,0
APP004240,Male,Yes,1,Graduate,salaried,110604.0,4083.0,162000.0,84,1.0,West,21.0,2023-02-22,0
APP002924,Male,No,0,Graduate,SELF-EMPLOYED,40806.0,5271.0,94000.0,60,1.0,North,38.0,2023-07-05,0
APP004812,Female,Yes,0,Not Graduate,Self-Employed,35851.0,8297.0,144000.0,60,1.0,South,31.0,2023-04-25,1
APP000396,Female,Yes,1,Graduate,salaried,48638.0,9890.0,96000.0,180,0.0,East,30.0,2023-10-04,0
APP000095,Female,Yes,0,Graduate,SELF-EMPLOYED,51353.0,13920.0,145000.0,12,,North,40.0,2024-10-11,0
APP005840,Female,No,4,Graduate,Salaried,36792.0,3168.0,81000.0,60,1.0,South,41.0,2023-05-28,0
APP004841,Female,Yes,0,Not Graduate,Self-Employed,37452.0,9951.0,34000.0,120,1.0,North,57.0,2024-06-17,0
APP001786,Female,Yes,1,Graduate,SELF-EMPLOYED,53071.0,3566.0,90000.0,120,1.0,East,32.0,2024-05-18,0
APP001984,Male,Yes,1,Not Graduate,salaried,63162.0,8091.0,124000.0,48,0.0,West,34.0,2023-08-20,1
APP001937,Male,No,0,Graduate,Salaried,60607.0,2486.0,107000.0,48,0.0,North,41.0,2023-05-23,1
APP003365,Female,Yes,1,Graduate,self employed,92450.0,28509.0,58000.0,180,1.0,East,49.0,2024-08-11,0
APP000902,Male,Yes,2,Not Graduate,Self-Employed,57766.0,17499.0,129000.0,120,,South,49.0,2024-06-18,0
APP005668,Female,Yes,2,Graduate,Salaried ,17530.0,3980.0,48000.0,24,,North,45.0,2023-06-26,0
APP004007,Male,Yes,0,Graduate,Salaried,110522.0,29887.0,60000.0,120,0.0,North,,2023-06-04,1
APP001034,Male,Yes,1,Not Graduate,SELF-EMPLOYED,41136.0,5481.0,206000.0,24,1.0,West,66.0,2024-03-24,0
APP004384,Male,Yes,0,Not Graduate,Salaried,80904.0,26027.0,61000.0,240,1.0,South,37.0,2024-09-22,0
APP004930,Female,Yes,3,Graduate,Salaried,57225.0,5491.0,271000.0,48,1.0,North,49.0,2024-02-27,0
APP005711,Male,Yes,0,Not Graduate,Salaried ,46730.0,9401.0,321000.0,84,1.0,East,45.0,2023-03-17,1
APP004416,Male,Yes,2,Graduate,self employed,37647.0,4895.0,119000.0,84,1.0,East,48.0,2023-03-21,0
APP000605,Male,Yes,0,Graduate,SELF-EMPLOYED,36979.0,4238.0,66000.0,48,1.0,East,43.0,2023-01-14,0
APP004378,Female,Yes,3,Graduate,Salaried,61778.0,6681.0,41000.0,240,1.0,north,22.0,2024-03-05,0
APP000882,Female,No,0,Graduate,Salaried,51598.0,7502.0,58000.0,120,1.0,South,28.0,2024-04-06,0
APP005159,Male,No,1,Not Graduate,Salaried,97594.0,20720.0,187000.0,120,1.0,North,43.0,2024-08-02,0
APP002805,Male,Yes,1,Graduate,salaried,38665.0,9793.0,91000.0,60,1.0,East,49.0,2024-03-31,0
APP001432,Male,Yes,3,Graduate,salaried,21102.0,5260.0,136000.0,24,1.0,West,51.0,2023-06-18,0
APP005120,Male,No,0,Graduate,Salaried,44983.0,9166.0,108000.0,24,1.0,north,52.0,2024-01-11,0
APP003651,Female,Yes,0,Not Graduate,SELF-EMPLOYED,51583.0,287.0,107000.0,84,1.0,EAST,21.0,2023-02-11,0
APP005982,Male,No,2,Not Graduate,Salaried,17021.0,2734.0,108000.0,24,0.0,West ,50.0,2023-07-22,1
APP004263,Male,Yes,2,Not Graduate,Salaried ,48503.0,12509.0,209000.0,240,1.0,North,50.0,2024-01-31,1
APP005891,Female,Yes,1,Graduate,Self-Employed,63037.0,5637.0,72000.0,36,,South,21.0,2023-12-22,1
APP000113,Female,No,3,Graduate,salaried,93107.0,18409.0,118000.0,240,1.0,South,47.0,2024-10-15,0
APP002366,,No,0,Graduate,Salaried,47332.0,2490.0,,120,1.0,West,50.0,2023-03-29,0
APP001322,Male,Yes,2,Not Graduate,Self-Employed,78427.0,25886.0,78000.0,180,1.0,South,54.0,2023-05-29,0
APP005418,Male,Yes,0,Graduate,Salaried,39488.0,7822.0,106000.0,360,1.0,East,42.0,2023-01-22,0
APP002577,Female,Yes,0,Graduate,Salaried ,27513.0,7119.0,59000.0,24,1.0,West,43.0,2023-04-25,0
APP000948,Female,No,2,Graduate,salaried,37263.0,10886.0,115000.0,24,1.0,West,28.0,2024-04-22,0
APP005208,Male,Yes,1,Graduate,SELF-EMPLOYED,17135.0,5745.0,195000.0,60,1.0,West,24.0,2024-12-20,0
APP001588,Male,Yes,1,Graduate,self employed,46242.0,3296.0,117000.0,60,1.0,North,43.0,2023-04-07,0
APP005347,Male,No,3,Not Graduate,salaried,59719.0,13752.0,115000.0,180,0.0,South,47.0,2024-02-10,0
APP001178,Male,No,2,Not Graduate,self employed,29859.0,1484.0,38000.0,120,1.0,West ,23.0,2023-01-31,0
APP002642,Male,No,0,Graduate,self employed,17153.0,5821.0,33000.0,36,1.0,North,56.0,2023-12-28,0
APP004636,Female,Yes,4,Graduate,Salaried,102187.0,10805.0,76000.0,60,1.0,North,45.0,2024-05-16,0
APP002593,Male,Yes,3,Not Graduate,Self-Employed,63643.0,21295.0,146000.0,24,1.0,South,29.0,2024-05-28,1
APP005703,Male,Yes,1,Graduate,SELF-EMPLOYED,56278.0,16975.0,70000.0,240,1.0,East,28.0,2023-04-09,0
APP000631,Female,Yes,0,Graduate,Salaried,50718.0,6699.0,134000.0,240,1.0,East,36.0,2024-01-15,0
APP004286,Female,No,0,Not Graduate,self employed,32725.0,8120.0,46000.0,36,,north,36.0,2023-04-26,1
APP005994,Male,Yes,3,Graduate,Salaried,,7274.0,50000.0,240,1.0,West,23.0,2024-08-08,0
APP003261,Male,No,0,Graduate,SELF-EMPLOYED,120744.0,33829.0,170000.0,120,1.0,North,54.0,2023-05-07,0
APP004602,Female,Yes,1,Not Graduate,salaried,79177.0,8500.0,185000.0,24,1.0,West ,37.0,2023-10-07,0
APP000334,Male,Yes,1,Not Graduate,Salaried ,43797.0,14946.0,67000.0,84,1.0,West,41.0,2023-06-02,0
APP003433,Female,No,2,Graduate,Self-Employed,18537.0,5706.0,73000.0,12,1.0,South,27.0,2023-05-05,0
APP003592,Male,Yes,4,Not Graduate,Salaried,120908.0,23484.0,73000.0,60,1.0,East,50.0,2023-06-04,0
APP003478,Male,Yes,0,Graduate,Salaried,59204.0,11149.0,43000.0,24,1.0,West,35.0,2023-03-07,0
APP002684,Male,Yes,2,Graduate,SELF-EMPLOYED,18587.0,2296.0,165000.0,240,1.0,South,39.0,2023-11-05,0
APP003381,Male,No,1,Graduate,Salaried,18652.0,5561.0,209000.0,360,1.0,West,32.0,2024-02-11,0
APP001615,Male,Yes,1,Graduate,Salaried ,,1022.0,211000.0,60,1.0,West,52.0,2023-04-27,0
APP005804,Female,No,3,Graduate,Self-Employed,25150.0,3115.0,105000.0,180,1.0,West,36.0,2023-03-07,0
APP004473,Male,No,3,Not Graduate,SELF-EMPLOYED,26463.0,6343.0,129000.0,84,1.0,West ,30.0,2023-04-29,0
APP002993,Male,No,1,Graduate,salaried,120628.0,30490.0,55000.0,120,0.0,East,28.0,2023-03-14,0
APP002157,Male,Yes,3,Graduate,Salaried ,34603.0,507.0,138000.0,360,1.0,South,67.0,2023-07-03,1
APP004670,Female,No,4,Graduate,Self-Employed,39484.0,8794.0,49000.0,120,1.0,East,21.0,2023-11-28,1
APP004905,Female,No,2,Not Graduate,self employed,47008.0,5752.0,93000.0,360,1.0,West,51.0,2023-02-01,0
APP003933,Female,No,0,Not Graduate,Self-Employed,41000.0,8550.0,36000.0,120,1.0,North,44.0,2023-01-24,1
APP001743,Female,No,2,Graduate,self employed,17920.0,5828.0,132000.0,84,1.0,North,39.0,2023-01-31,0
APP004910,Male,Yes,3,Not Graduate,Self-Employed,60218.0,1486.0,53000.0,120,1.0,north,38.0,2024-01-06,0
APP004548,Female,Yes,2,Graduate,salaried,41404.0,12357.0,35000.0,48,1.0,South,48.0,2024-08-22,0
APP003361,Female,Yes,3,Not Graduate,Salaried ,46309.0,2067.0,35000.0,360,1.0,North,37.0,2024-04-18,1
APP001878,Male,Yes,0,Not Graduate,Salaried,54822.0,5012.0,49000.0,84,1.0,East,52.0,2024-07-31,0
APP000385,Female,Yes,2,Not Graduate,Salaried,123051.0,32838.0,81000.0,60,1.0,north,21.0,2023-11-05,0
APP002090,Male,Yes,2,Not Graduate,Salaried,134409.0,23132.0,231000.0,24,1.0,West ,44.0,2024-08-19,0
APP005414,Male,Yes,0,Not Graduate,self employed,90659.0,10374.0,170000.0,180,1.0,East,24.0,2023-08-13,0
APP002163,Male,No,2,Not Graduate,Salaried,33218.0,9444.0,103000.0,84,1.0,West ,52.0,2023-04-17,0
APP005345,Female,No,1,Not Graduate,salaried,34158.0,11215.0,198000.0,24,1.0,East,27.0,2024-02-23,0
APP001924,Male,No,3,Graduate,Salaried ,133148.0,29259.0,122000.0,48,0.0,West ,53.0,2024-08-27,0
APP005211,Female,Yes,0,Not Graduate,Salaried,149074.0,50459.0,67000.0,36,1.0,South,62.0,2024-06-02,0
APP002842,Female,Yes,1,Graduate,salaried,110864.0,16624.0,267000.0,48,1.0,EAST,39.0,2024-03-23,1
APP000288,Male,No,0,Graduate,Salaried ,61021.0,13753.0,109000.0,12,1.0,East,31.0,2023-03-29,0
APP002213,Male,No,0,Not Graduate,Salaried,18273.0,5977.0,82000.0,24,1.0,North,33.0,2023-04-19,0
APP005267,Male,No,1,Graduate,self employed,64387.0,525.0,215000.0,360,1.0,South,41.0,2024-08-10,0
APP005224,Male,Yes,2,Not Graduate,Salaried,71925.0,9525.0,143000.0,84,1.0,North,44.0,2023-07-03,0
APP004469,Female,No,0,Not Graduate,Salaried,122431.0,39605.0,107000.0,360,1.0,North,35.0,2024-09-05,0
APP002370,Female,Yes,2,Graduate,Self-Employed,45703.0,2393.0,41000.0,48,1.0,West,59.0,2024-07-08,0
